,index,patient5,patient6,patient7
11689,OR2K2,0.9934245324340171,0.954432734627503,0.520877646627912
11690,MIR7702,0.9977472622961042,0.4503296305228821,0.3756494786605902
11691,PTGR1,0.8157259014384656,0.6854865745513639,0.11088892295529595
11692,LRRC37A5P,0.13250225967084495,0.16348442635367788,0.828628944691163
11693,DNAJC25,0.9141700110149168,0.34532648964624724,0.8676891118164048
11694,MIR4668,0.6488073925636905,0.49381118374374566,0.7970115638399033
11695,SLC46A2,0.9714127137083649,0.039134359186074996,0.680784886430836
11696,ZNF883,0.17664752896123914,0.2180603759904549,0.8054508037136798
11697,ZFP37,0.9103374674497033,0.18212727530114503,0.2906685501760261
11698,SLC31A2,0.4836305325825043,0.3031086472891227,0.7560542188174632
11699,FKBP15,0.9857764058241748,0.3889724780057997,0.09518818851644495
11700,FAM225A,0.010508194369218682,0.9944756528258129,0.4089173931690553
11701,RNF183,0.6656533290215918,0.8058199965056535,0.49957254360022973
11702,CDC26,0.20648187963120845,0.39799675781558297,0.4622417395910472
11703,PRPF4,0.040148828357310595,0.13318580896939924,0.3993045871281513
11704,WDR31,0.3569498646069509,0.18526401317974717,0.0873495794932051
11705,C9orf43,0.10611096465517211,0.7682318265691775,0.6017138569013467
11706,POLE3,0.2767955213229044,0.9880948747749319,0.550595005594743
11707,HDHD3,0.6529769664107137,0.4392840558856942,0.820093645258145
11708,ALAD,0.13996104266999176,0.751709605528883,0.5590235422130895
11709,AMBP,0.32174277217066705,0.9528752964127948,0.9462779709340156
11710,KIF12,0.8153944557508247,0.19121198760118985,0.37511658985012386
11711,MIR455,0.8047370837312022,0.9767170121516067,0.1766438796239459
11712,ORM1,0.899325772684298,0.009735833662666837,0.5849326527387848
11713,ORM2,0.711264091786452,0.38481093628781904,0.7924094594655977
11714,AKNA,0.6286581024525552,0.3574266905996444,0.6893108147492283
11715,ATP6V1G1,0.8609670307866211,0.4875005710375766,0.9482350071059633
11716,C9orf91,0.6727811951154762,0.3902997456758365,0.21638907583728562
11717,TNFSF15,0.48203832777257105,0.3790723795194475,0.16572373277909114
11718,TNFSF8,0.18838994135214326,0.9014668395652535,0.02696273262075244
11719,LOC101928748,0.5885043592096609,0.6596500588982522,0.6471739296260033
11720,LOC101928775,0.034361619889032746,0.6162344997325314,0.05635331539812671
11721,LINC00474,0.6476617354285726,0.37271081441441656,0.4790037353023312
11722,PAPPA-AS1,0.34450377093354945,0.2022743882524054,0.953776756779901
11723,TRIM32,0.870618839683747,0.6911835652636872,0.670322161876372
11724,SNORA70C,0.7726162303807361,0.11531707539755132,0.7082599863700864
11725,LOC101928797,0.8802623064284241,0.24498335051849862,0.11053696857822204
11726,TLR4,0.7038887594130362,0.860253843249737,0.9218946143396077
11727,MIR147A,0.9647897125651709,0.5930277631305214,0.33814940033789076
11728,FBXW2,0.7009149619043057,0.06606155907851408,0.8701079727927897
11729,LOC100288842,0.969778999235052,0.23485122125913405,0.62601788835502
11730,TRAF1,0.7718681727613453,0.5644189820614205,0.27504156287959847
11731,PHF19,0.21179932432939375,0.16097521622495603,0.5812009885003018
11732,PSMD5-AS1,0.8480658258818096,0.17824106755533764,0.38036764740779305
11733,RAB14,0.08791836233369765,0.07116513604771924,0.5010128039198475
11734,GSN,0.5140737689365907,0.2573866043477233,0.8317327493664732
11735,GSN-AS1,0.6942409785859288,0.2557590493098394,0.45750722501494023
11736,MIR4478,0.08662557753535172,0.758199404412868,0.2448910608650956
11737,MORN5,0.6447737381743419,0.01630212131920461,0.21601653012399114
11738,LHX6,0.7955155498042337,0.8106749486015354,0.4536416064230643
11739,RBM18,0.19971863089864395,0.32141921717411415,0.4300802967603996
11740,PTGS1,0.31005336251007276,0.2947325125407524,0.7658904925774
11741,OR1N1,0.021797089373862488,0.0026918783100760013,0.7803814007708246
11742,OR1J2,0.4164454538483182,0.18243438308871274,0.6355500105826627
11743,OR1J4,0.43706167827274556,0.8235492183265146,0.5129559352968369
11744,OR1J1,0.8308856969740067,0.9083119865162396,0.17989254353875284
11745,OR1Q1,0.20669109529420338,0.2731108691794214,0.2672821776236626
11746,OR1L1,0.5937930658699568,0.8822812563497163,0.18189898588552877
11747,OR1N2,0.7135837018245988,0.6648355746595496,0.266505275829943
11748,OR1L8,0.21974912755678788,0.8116750227276681,0.6333558699571765
11749,OR1B1,0.5579728131610514,0.21680745135681445,0.4629351547620234
11750,OR1K1,0.9772046724125091,0.27812938801258946,0.8493995841948486
11751,OR1L6,0.5790639078470436,0.6467718014937207,0.9361367658257231
11752,OR1L4,0.3221544501347122,0.7245869199578422,0.6370411095370857
11753,OR1L3,0.8775457044223733,0.6432524955563096,0.6037339631546744
11754,OR5C1,0.02188548448584149,0.6282495355357102,0.5277074254935421
11755,ZBTB6,0.06568947207101439,0.16558877889321522,0.3170686537074393
11756,PDCL,0.3389346818318091,0.24403865157938065,0.8121325941933281
11757,RC3H2,0.18130386579048607,0.5821136145611103,0.6884409095590892
11758,ZBTB26,0.468643169069747,0.8939719549059318,0.1542444504531424
11759,SNORD90,0.8417027937198067,0.26658265383630764,0.36612434655456627
11760,GPR21,0.3799994262949362,0.2861985281032555,0.44070060379186826
11761,MIR600HG,0.03196722594648882,0.566283193286798,0.1851433518960761
11762,MIR600,0.7133570790877624,0.7128669429349782,0.6919889964503065
11763,MIR601,0.7442758898540943,0.5629548529560673,0.25002766628893247
11764,CRB2,0.6344794863530124,0.6311447041405293,0.1606159455406342
11765,MIR7150,0.8588898228377998,0.8748222461534632,0.2106427053957406
11766,LHX2,0.11122473847132608,0.49288023027864514,0.373530518772908
11767,NEK6,0.38335134149013494,0.7143613671664679,0.2435454151752552
11768,LOC100129034,0.3114993263561533,0.45479101215312834,0.5715520838199852
11769,NR5A1,0.1893612769540487,0.8555413680574375,0.20770833031258618
11770,MIR181A2,0.5766155056235645,0.21452004070048003,0.69423818709571
11771,MIR181B2,0.022583414598607243,0.2775131545820604,0.6592960024035884
11772,MIR181A2HG,0.20952157552019302,0.2673343685240268,0.8402269389540539
11773,WDR38,0.11425556505531642,0.727347007523725,0.490594793879221
11774,OLFML2A,0.15070430800734957,0.8033329404605815,0.6584663972598332
11775,ARPC5L,0.3119499925266861,0.7672325426954111,0.844134905363494
11776,RPL35,0.5232473710178592,0.10016987149160239,0.3052067031470488
11777,RABEPK,0.7643875265126516,0.46649864864860335,0.6947776609493613
11778,HSPA5,0.4995347860236137,0.7440479782412689,0.5081848934807712
11779,LOC51145,0.8850567248653906,0.7934613533520584,0.46577259122714376
11780,LOC101929116,0.5454397600879128,0.010940922015547194,0.14420734361911092
11781,NRON,0.8007987030713017,0.7971056206105493,0.6487405776244842
11782,LMX1B,0.5239633552688304,0.5496109314966453,0.22306203047852535
11783,ZBTB43,0.9056850434088113,0.6217298065571865,0.9711535054471869
11784,ANGPTL2,0.6829254553260551,0.6402785941401318,0.8366161855297592
11785,ZNF79,0.22445161968586358,0.8457559072788489,0.4935537117705854
11786,SNORA65,0.8904481252964851,0.2767228511574027,0.7083769984877606
11787,LRSAM1,0.4343602969067316,0.5374369587165571,0.4566849612757825
11788,RPL12,0.6410167699877859,0.38667631120392676,0.34617230359794815
11789,SLC2A8,0.9541966881323617,0.44290483826269267,0.3620604288788629
11790,SH2D3C,0.8694820414219205,0.45232483455062056,0.4680190782560243
11791,TOR2A,0.0502979672915449,0.6523809559465451,0.007192200406362703
11792,TTC16,0.13529011728503038,0.44762927415619924,0.20360792792002613
11793,MIR3911,0.9705106958767061,0.6470023706169999,0.47793895339003223
11794,C9orf117,0.5438635121856122,0.35206299487052306,0.2149289993020832
11795,PTRH1,0.9480007055105885,0.987602143951461,0.6232698509029836
11796,FPGS,0.5395014498146938,0.6012147887378678,0.504720151058903
11797,AK1,0.7212507505829638,0.3853056752127473,0.22802960856035948
11798,MIR4672,0.04351146567843256,0.7432067616649076,0.027920841156818144
11799,ENG,0.15356511982336207,0.5522450140561779,0.6021764377594565
11800,ST6GALNAC6,0.45824135534705723,0.3579340621173045,0.17327547740307547
11801,MIR2861,0.2829680984562646,0.6768499700664221,0.7456967206615066
11802,CDK9,0.029013445192628495,0.7650506200676922,0.400222439125159
11803,MIR3960,0.588939463149135,0.8602033377001592,0.41640314266823897
11804,PIP5KL1,0.9370797241153023,0.47869458925542585,0.5543836326397793
11805,DPM2,0.761867344099668,0.9786820095813081,0.2121618789522851
11806,FAM102A,0.1848030199374059,0.7986158160550276,0.1788493354989542
11807,SLC25A25,0.4851806134870992,0.5680310275625756,0.46595101365489033
11808,PTGES2,0.15241019912740494,0.05913879717120463,0.36282994804253565
11809,NAIF1,0.9531482770587925,0.8608770560177851,0.3146115741898774
11810,LCN2,0.33332252544360363,0.3204438234407757,0.5065306082903511
11811,C9orf16,0.0908446452349938,0.49072991845690817,0.6454729963944006
11812,PTGES2-AS1,0.12089042728212807,0.57607916918777,0.5960202340885093
11813,LOC100289019,0.21810183226542246,0.7573160666084954,0.7328472077976425
11814,MIR199B,0.3861958805543789,0.3676287881629351,0.21241382758984584
11815,GOLGA2,0.8989438408481886,0.785822495077583,0.5067489718543202
11816,SWI5,0.4998240527105552,0.7997528467398357,0.6633873131925737
11817,DNM1,0.9905205371750285,0.7093698483881072,0.5569775323029871
11818,MIR3154,0.8177042437272264,0.7950864611307977,0.8966553996023968
11819,URM1,0.19702284312620932,0.6432722008755308,0.6409320511509228
11820,COQ4,0.5938154298882464,0.48299346540788535,0.5552057746656306
11821,MIR219B,0.3536975413085649,0.8905771700160595,0.10523564598190371
11822,SLC27A4,0.7967540787557049,0.7800378220569092,0.962663364486044
11823,CERCAM,0.183849271785406,0.8473314523429989,0.7792854652181417
11824,MIR219A2,0.566289930294453,0.11972427807442365,0.4009411827103033
11825,ODF2,0.9066436929749041,0.8533139370692714,0.5266087086309715
11826,GLE1,0.8121050821913871,0.038250493500138205,0.31383062048426236
11827,SET,0.7401859411671478,0.47511087253604556,0.6615254165572266
11828,WDR34,0.5140308896382122,0.2826418651954843,0.4907966749613969
11829,C9orf114,0.5829723919266908,0.8251993425306048,0.7226226696906707
11830,ZDHHC12,0.11358149982240051,0.5153351976707646,0.10026845809451324
11831,TBC1D13,0.8405482869246509,0.21408637961232524,0.10441212112622589
11832,ENDOG,0.7039055376678912,0.2648758597176921,0.03617558059316439
11833,ZER1,0.08002845367207012,0.9704557959560505,0.29852494682910735
11834,LOC100506100,0.38592225879168673,0.9496571796994494,0.40868774682953724
11835,PHYHD1,0.528398286994702,0.21801020470826982,0.8068550767408508
11836,DOLK,0.1184514077296126,0.4544276574589542,0.10084215290565479
11837,LRRC8A,0.8281389163445397,0.6794963694427268,0.10386232398371409
11838,SH3GLB2,0.754397578934488,0.18875070362479007,0.4409215607927667
11839,FAM73B,0.8551421288943023,0.7534382282278258,0.0356100255745172
11840,DOLPP1,0.8406502470955172,0.4476460217418873,0.9724260943884142
11841,PPP2R4,0.43468744958895,0.5233130525250568,0.22170168370849108
11842,IER5L,0.767492874710443,0.2915770513152699,0.6903679502061005
11843,C9orf106,0.5725479431089362,0.29954223311706274,0.8108952672972486
11844,LOC100506119,0.5357296540046674,0.12525655719436557,0.2428933997864101
11845,LOC101929331,0.836294289233098,0.3296070927202893,0.5558132986019592
11846,ASB6,0.7100125305524085,0.6832154334752724,0.9848426917676043
11847,PRRX2,0.2505709480435634,0.40594258328066546,0.04814640679986615
11848,USP20,0.9024356598926087,0.5620648024501805,0.42361178674973166
11849,C9orf78,0.19793065725258963,0.13412427593031795,0.2803175959905825
11850,TOR1A,0.8421151608788567,0.9360462747689796,0.6756828524337222
11851,MIR6855,0.6467648707923829,0.9518528924761214,0.5108651695512498
11852,TOR1B,0.5244502492099886,0.054151518283999334,0.4805141327158323
11853,GPR107,0.4624409119626055,0.16465978743244725,0.588312848514105
11854,NCS1,0.08945564490358993,0.9829386935863401,0.9925773578783499
11855,ASS1,0.9743341760255996,0.06603609343832773,0.8976075953350693
11856,PRDM12,0.0834969455996818,0.9118304520871443,0.11435652631656845
11857,FUBP3,0.1638464337993586,0.18336194570126207,0.42954299915136407
11858,MIR6856,0.8936604591349486,0.656797882241223,0.7927497006090302
11859,LOC100272217,0.39076804107080054,0.18558649871301836,0.3817078962426189
11860,EXOSC2,0.8280791401328055,0.5790440303675488,0.4212385212340676
11861,FIBCD1,0.44165990942019784,0.8445461793796765,0.1516723695003469
11862,QRFP,0.9436334005784626,0.9320655292789095,0.5353061424980072
11863,AIF1L,0.3509757840654203,0.10670694297776362,0.3138170808125733
11864,FAM78A,0.15126789696158915,0.6360221576627828,0.9294542082037913
11865,PPAPDC3,0.37929427712202324,0.9070099262161202,0.2967229436961616
11866,SNORD62A+SNORD62B,0.9806006174110843,0.7079246618028232,0.28290014312131206
11867,UCK1,0.5121206204969325,0.6222671360673031,0.8553437266119157
11868,POMT1,0.04273152350187548,0.7109811958719368,0.02557662842254005
11869,NTNG2,0.9610852381199968,0.9828345437778101,0.5233356780082249
11870,SETX,0.35611971152662203,0.19659102216978264,0.7457701030071958
11871,BARHL1,0.9554507151636336,0.1477250612383464,0.5257373970945317
11872,GTF3C4,0.6928196973154718,0.7144550254877963,0.2264522931895121
11873,C9orf9,0.8514215026769032,0.8124008708520031,0.7667696315576772
11874,GFI1B,0.24161309953750698,0.4845014363864999,0.6412306088773982
11875,GBGT1,0.6583064258159546,0.44357712387987014,0.2205894787633459
11876,CELP,0.17625913522916037,0.14423227264238747,0.9604658718697189
11877,RALGDS,0.3112570278074601,0.8810880052289801,0.08502268490294984
11878,CEL,0.5403353121534042,0.028885732124501184,0.80837923128057
11879,MIR6877,0.6003514561192422,0.3843017957905954,0.7257892996606328
11880,OBP2B,0.16842638179276725,0.32867158962840803,0.5661383780668652
11881,ABO,0.13749938212326895,0.8099202959175814,0.5933041142364366
11882,SURF4,0.05110225280940961,0.1017451625447171,0.13056654465736428
11883,SURF6,0.5028686139619348,0.5277167833931653,0.13440953249406162
11884,SURF1,0.5788246704524581,0.344815597234865,0.34884170390563385
11885,RPL7A,0.6822519436381421,0.42270354801897214,0.04225533043537033
11886,SURF2,0.8133565067763842,0.40064821744147605,0.7868164065985366
11887,REXO4,0.8513385076463457,0.9328770809648765,0.9345837486604178
11888,SNORD36A,0.03236333767429145,0.079409080238531,0.2533672842789657
11889,SNORD24,0.5038671700129618,0.3942318354455867,0.7232867311596749
11890,STKLD1,0.8924042655864074,0.6847524316110819,0.5333371190998566
11891,MED22,0.18693025922756246,0.9345714520433784,0.5310669690786595
11892,SNORD36B,0.24087644911390416,0.2420350505639559,0.5275753212172535
11893,SNORD36C,0.1879429016150571,0.7699413695298579,0.6249105662373612
11894,CACFD1,0.25787214155753724,0.2398399046893155,0.17163777498737498
11895,SLC2A6,0.14265788463233298,0.3649004903794957,0.8203169294000171
11896,ADAMTSL2,0.17342077526420174,0.1164339052134149,0.7097020795194469
11897,TMEM8C,0.3184209199629241,0.948388233379992,0.06432706309786329
11898,FAM163B,0.9798235436180164,0.24847136226983924,0.27591541817044185
11899,DBH,0.0006648820806310907,0.20055627814633414,0.4808028486667797
11900,DBH-AS1,0.30171622920869423,0.44113229759893724,0.8845421737063526
11901,BRD3,0.08272409852365847,0.8950871899474135,0.8543250200202711
11902,LINC00094,0.16578470570531412,0.5319746471102988,0.29462579628323504
11903,RNU6ATAC,0.3802129067195239,0.7170728748848483,0.9237882862633389
11904,WDR5,0.5517904412456419,0.3172724509326371,0.24608869340361328
11905,MIR4669,0.2054488695930231,0.11951310695863948,0.6642198888255707
11906,MIR3689D2,0.054646068870236486,0.391018925131554,0.3764219118830445
11907,MIR3689D1,0.05783778578982668,0.6175637771628681,0.6042194306878773
11908,MIR3689C,0.1909068321314218,0.1508814025048829,0.7784855185644362
11909,MIR3689B,0.4941432454610831,0.36025738174597854,0.35457479840411676
11910,MIR3689A,0.5046220733578187,0.5075943873146516,0.8504466221775823
11911,MIR3689F,0.6045455026715013,0.299591364711449,0.37666391688296386
11912,MIR3689E,0.3084042593109356,0.32736021341565946,0.03542407649634394
11913,FCN2,0.5236262924938646,0.6801635454297047,0.04964571969336984
11914,FCN1,0.643069567288947,0.10088001541831704,0.8227818863601989
11915,OLFM1,0.9612104105726861,0.9509084982795545,0.7534423989646336
11916,LOC401557,0.4093230943305066,0.08846079077392321,0.4145932879167309
11917,C9orf62,0.9411069075289829,0.04726350604950791,0.6424525370400173
11918,C9orf116,0.07925929591195979,0.46900798258533627,0.019016085298541374
11919,MRPS2,0.0010617761835859385,0.4582685202073916,0.7396477253721225
11920,PPP1R26,0.8658468565449886,0.6721175632188482,0.16980513131655417
11921,PPP1R26-AS1,0.023362566247665306,0.34571437408337946,0.09429866088540007
11922,LOC101928525,0.04848981022270871,0.8167893707161352,0.6781085568688808
11923,PAEP,0.5068218511898599,0.34691840298490173,0.5410511768738374
11924,OBP2A,0.36616079392240053,0.080869470116823,0.42194283947780087
11925,LCN1,0.5009868182471482,0.5552318100380673,0.555577557586352
11926,LOC100130954,0.8980689692424931,0.4570676828904233,0.2533663974636836
11927,GLT6D1,0.9317705186053925,0.010073835141763188,0.2840356818648556
11928,SOHLH1,0.9730586317798049,0.8138275996693094,0.7532194562120272
11929,LCN9,0.23005038052107396,0.6726385114844159,0.5122291449575562
11930,CAMSAP1,0.07784978169452506,0.41465052001076186,0.12828403045097725
11931,UBAC1,0.24915545302415187,0.2020627170653433,0.5236774607329107
11932,C9orf69,0.2694528963315924,0.5754038530715351,0.5296609938097576
11933,QSOX2,0.8473577914641514,0.01972214747986245,0.4748013925586446
11934,LHX3,0.6641275331752171,0.16561977708865006,0.667021140322349
11935,GPSM1,0.3186058751974338,0.1578977254121232,0.09456034668563629
11936,SDCCAG3,0.34589121854125593,0.2618077398828652,0.3529397890261329
11937,PMPCA,0.6361605457178093,0.2628195849341526,0.8279669114665511
11938,SNAPC4,0.24991766249192937,0.4210304258879599,0.6424467511077736
11939,CARD9,0.36829557737098917,0.24766084754480178,0.11880973328369915
11940,DKFZP434A062,0.005443520426443804,0.06672930614499395,0.7881462076969667
11941,DNLZ,0.24445735373233468,0.23759141998879896,0.46272741458589084
11942,C9orf163,0.932351420273403,0.4456240280663536,0.7707441734136334
11943,SEC16A,0.41314866179293996,0.3271395336629549,0.5340730760731753
11944,NOTCH1,0.2234000494620506,0.24041715977133482,0.3688037451710593
11945,MIR4674,0.8302701413072179,0.1855179605946381,0.24512200417933927
11946,MIR4673,0.620233698944056,0.4665156096593639,0.2844270857281569
11947,LOC101928483,0.015025057862910418,0.32335129761813364,0.13208253860227304
11948,EGFL7,0.7385584268948612,0.12608863241653923,0.38239514030622457
11949,MIR126,0.4892186015385662,0.5050904315255434,0.05080576269804715
11950,AGPAT2,0.32527623339272715,0.2054150050255108,0.46397012562272866
11951,SNORA43,0.02346897821310434,0.678503667744791,0.1367401156020337
11952,FAM69B,0.6685410219213573,0.7189840913752766,0.31791619153508155
11953,SNORA17,0.08943425476875144,0.8549322780863181,0.3332387778103728
11954,MIR6722,0.934786174804845,0.07651366004312765,0.48063687888525153
11955,LCN6,0.6607188983020577,0.3452233953345959,0.47953761024397257
11956,LCN15,0.38744220225356596,0.37376603911424533,0.2810927314409465
11957,SNHG7,0.32907408580258934,0.0252461100796596,0.23885883283003184
11958,CCDC183,0.9052210464767303,0.4906557351590908,0.11287912668544253
11959,CCDC183-AS1,0.015241751074899335,0.5332334287771017,0.3809052002343666
11960,TMEM141,0.39962753813083585,0.39573199465373776,0.683512410177885
11961,LOC100128593,0.3826565865481977,0.6174825302797211,0.43029449245220486
11962,LCN8,0.8533580520931393,0.03534070343532103,0.6117713709959536
11963,LCN10,0.6967434993438909,0.08179560259056862,0.15083247622209794
11964,PHPT1,0.015226448046526397,0.8560011714136213,0.31596245677102786
11965,TRAF2,0.05299633105399437,0.2448893824894205,0.325795572497806
11966,MAMDC4,0.835463204629999,0.36456815303356505,0.2464653727441085
11967,EDF1,0.5790706329909233,0.5101671817294264,0.846627816026762
11968,C8G,0.17176537394439262,0.5023651956362443,0.7373266266834968
11969,FBXW5,0.9790286165471248,0.4204507281314762,0.4234971504169217
11970,LCN12,0.5568980446726589,0.42050380369867724,0.15263554694290948
11971,MIR4292,0.018358563739947265,0.9640452639184109,0.5438760913521283
11972,MIR4479,0.6525662856801597,0.026355337293971104,0.5904956779265412
11973,C9orf172,0.12200848886449767,0.23320068760670998,0.6978822198372787
11974,PTGDS,0.15282247633560309,0.4562467373232626,0.5672301317329443
11975,FUT7,0.6630037433321545,0.9643156483874757,0.1481224004855377
11976,ENTPD2,0.6187545234126497,0.9460652800392619,0.9121536184340129
11977,CLIC3,0.7954063649129957,0.2467903833382028,0.3883183809821922
11978,NPDC1,0.147025945088326,0.10540716312735687,0.7502715369684915
11979,C9orf142,0.7331055236892737,0.25768917849852613,0.04974439210648518
11980,ABCA2,0.7504034959019598,0.4734640539235283,0.1946483982695687
11981,SAPCD2,0.7378442826206604,0.7923308759630924,0.32153934752229973
11982,UAP1L1,0.7116873314249641,0.7958575139192016,0.6826743023554867
11983,MAN1B1-AS1,0.2889525506505841,0.17243796119438826,0.3167378358249462
11984,LCNL1,0.36370102404212046,0.24261309040010837,0.9544630859031773
11985,C9orf139,0.48591014006725486,0.8155768646732589,0.5047393951791107
11986,GRIN1,0.4576894606118872,0.5402885405123605,0.37152543457491893
11987,NDOR1,0.022655929663162655,0.38473086927168676,0.8359839876453484
11988,TMEM203,0.2229145943038675,0.7658780171395477,0.5875063618772871
11989,MIR3621,0.7779802699691076,0.6556718185861635,0.13446515256863223
11990,SSNA1,0.3278276590976934,0.03282220338727404,0.9768809677878311
11991,ANAPC2,0.09144073191556257,0.9697400092977186,0.9745373487796264
11992,TMEM210,0.3300743143737911,0.7596002870240183,0.1855764640442331
11993,DPP7,0.07248650251622535,0.5536109749370094,0.8004360239256303
11994,TPRN,0.5011228891098813,0.5630579207162105,0.28183826272371393
11995,RNF208,0.779691726237552,0.6631283012370466,0.9837160544410486
11996,LRRC26,0.27001972631617255,0.899450046894209,0.2385790052819955
11997,TOR4A,0.7846003863398986,0.8591065011839937,0.6928361813298544
11998,SLC34A3,0.9754289068832345,0.86253478258577,0.4239182798903468
11999,RNF224,0.9659512639018397,0.7466940897801548,0.19227173115049945
12000,TUBB4B,0.0743396887601303,0.15339339171742983,0.04808951924926763
12001,CYSRT1,0.38049582498505485,0.4708819103774,0.227493354127841
12002,LOC100129722,0.9276809105368847,0.9948898073470978,0.516244767787697
12003,C9orf173,0.7873934422888978,0.7494471105865366,0.7329084650680453
12004,NELFB,0.5415045734209875,0.9427892562017315,0.2844502391939008
12005,FAM166A,0.8784120293443675,0.3106822204300055,0.5284115641522794
12006,NRARP,0.4973393502626503,0.8073063025548017,0.07829168720974367
12007,NSMF,0.09669189768429765,0.4133609833774008,0.020089683214115417
12008,NOXA1,0.778515990314726,0.7769340013326167,0.9845354414257758
12009,ENTPD8,0.7817677182217423,0.4556917490981177,0.09366506022371257
12010,MIR7114,0.9423237901491288,0.9193420803999847,0.9093922713637723
12011,ZMYND19,0.13426867582940238,0.7979422035541505,0.7065690746567813
12012,DPH7,0.6095395562915006,0.5723677933554348,0.719312379775563
12013,MRPL41,0.6263185297677438,0.5583866580655488,0.10709900452610133
12014,C9orf37,0.7260750384038377,0.7448940760324906,0.6205229938136236
12015,MIR602,0.7596893823705839,0.5832255036199054,0.1502179278221505
12016,EHMT1-IT1,0.6424239185317081,0.79947860249155,0.171622494265535
12017,LOC101928786,0.8224560709029546,0.5367412601967259,0.307697660605717
12018,FAM157B,0.06481339761966476,0.5432255305738662,0.9219566809777023
12019,TUBBP5,0.2967793079577413,0.8798285773047094,0.6421271827980725
12020,SYAP1,0.36044498611249287,0.993312815226695,0.6794036418781778
12021,HNRNPH2,0.4376124602786051,0.8889008199021301,0.5989809334276913
12022,RPL36A-HNRNPH2,0.5471627909179542,0.659185838611268,0.6845414387531711
12023,MID1,0.5390461335051652,0.005743927169805985,0.25373965857088376
12024,TBL1X,0.6082773328486841,0.7698468379613859,0.6449988827883942
12025,EGFL6,0.8762291005227587,0.5209879644066571,0.978998211046508
12026,ARHGAP6,0.4829504517236235,0.0046413757444682124,0.8827507938280478
12027,FRMPD4,0.2980159945998394,0.822628185890449,0.08148516567594377
12028,GLRA2,0.48763949885214364,0.815436701910772,0.7826266921152869
12029,RAI2,0.012471671886667313,0.14067950275022667,0.7482029114593014
12030,PTCHD1-AS,0.9617484019980828,0.892225965964445,0.5040776708219942
12031,DMD,0.9602214958502477,0.6941917227937165,0.38580987556471735
12032,IL1RAPL1,0.7936517711959209,0.3537929963303307,0.8039809742552194
12033,GAGE8,0.40086704942770746,0.6587922512247709,0.5834139087228045
12034,GAGE2C,0.7501801369762312,0.38817892837720114,0.05190373089345546
12035,EFHC2,0.1849769576201865,0.15221616421835016,0.09756922656927347
12036,GAGE2A,0.5171945016633349,0.014147148851360702,0.002371192366656727
12037,GAGE2E,0.463408596593084,0.5083429884300232,0.9395920683204593
12038,GAGE13,0.2572491807565196,0.17913641969333416,0.8753369040655834
12039,GAGE12J,0.822463783473995,0.6498793057616262,0.5519640080679924
12040,ARHGEF9,0.20112433502441318,0.8414365396275607,0.3100098552450632
12041,EDA,0.04021020410847931,0.3755926390910376,0.7644285416877112
12042,FTX,0.9912616483913803,0.18942455586786866,0.10653835810028023
12043,NHSL2,0.765719262907364,0.4842094251568694,0.6353053231005901
12044,FAM46D,0.4440708382847246,0.4870368848942811,0.8767352263501395
12045,DACH2,0.9799576753558525,0.5366670504175808,0.668721465976697
12046,PCDH11X,0.214943305618152,0.22253459793738795,0.07357469806768302
12047,PCDH19,0.861663121475232,0.6702085514012097,0.6668239443791373
12048,DIAPH2,0.30220867938743734,0.5415621438420133,0.3153394027831231
12049,RAB40A,0.8569161568632964,0.669947111748579,0.2934663975060774
12050,CXorf57,0.6087890071861828,0.22985031876281525,0.6665034186465658
12051,IL1RAPL2,0.02435533312483107,0.02708651471387924,0.34265346268198926
12052,TRPC5,0.8045911372563318,0.5412853209610832,0.40483338919864886
12053,TENM1,0.1401089771325318,0.3666478274177136,0.8875930246005287
12054,ENOX2,0.22227306445272899,0.8287302712218418,0.6386307430415052
12055,ZDHHC9,0.6982833442456817,0.3612641817285367,0.9881655160591183
12056,FHL1,0.4654311918820636,0.3776782689954933,0.8247403497024275
12057,AFF2,0.5493700912432278,0.49278710518291347,0.27033971032315596
12058,CD99L2,0.7476765081068688,0.8316806882923032,0.5218732432054345
12059,PDZD4,0.7317414770977847,0.6641402989973066,0.7201140769566343
12060,F8,0.7327028847390841,0.5249074175466195,0.08508291040583404
12061,ARSE,0.9996169987444973,0.02368947577103786,0.787387102827026
12062,GYG2,0.0653437897780843,0.7635171078980805,0.06020300416763669
12063,DHRSX,0.7863375030057733,0.39146949429098576,0.6019865181060268
12064,CD99,0.15300456176160926,0.5476772563658037,0.6764311376569005
12065,ARSF,0.9630126714271712,0.9967388805355083,0.8949712318976875
12066,PRKX,0.046802147805190875,0.09742066369834668,0.02482207109554546
12067,NLGN4X,0.7346956159191913,0.38176810450483767,0.3129333764603357
12068,STS,0.8477427450868996,0.12558990409191084,0.12532884287474744
12069,KAL1,0.8679913550322899,0.6358053125658002,0.8129652209769374
12070,GPR143,0.7605964929928882,0.912713500767148,0.8256799059286213
12071,WWC3,0.7656188199275537,0.03709255904988629,0.3997473331920297
12072,SHROOM2,0.7021234744627559,0.3635021917280701,0.035372809532594474
12073,HCCS,0.6009030086729307,0.13370152253044199,0.7422844168982868
12074,OFD1,0.4838225877679917,0.3557078716876203,0.09514532739164627
12075,GPM6B,0.5111801227233317,0.24952039928784775,0.015688180295527543
12076,PIR,0.19766923080722276,0.843722307129311,0.47123420879173694
12077,ACE2,0.21260817211851946,0.3232503663679568,0.5933508610012581
